album_name,track_title,track_n,lyric,line
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I'm afflicted by the not knowing so,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I look in people's windows,9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,Transfixed by rose golden glows,10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,They have their friends over to drink nice wine,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I look in people's windows,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,In case you're at their table,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,What if your eyes looked up and met mine,14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,One more time,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,You had stopped and tilted your head,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I still ponder what it meant,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,"Now, now, now, now, now, now",18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I tried searching faces on streets,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,What are the chances you'd be,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,"Downtown, downtown, downtown",21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,Does it feel alright to not know me?,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,"I'm addicted to the ""if only""",23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,So I look in people's windows,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,Like I'm some deranged weirdo,25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I attend Christmas parties from outside,26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,I look in people's windows,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,In case you're at their table,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,What if your eyes looked up and met mine,29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,I Look in People’s Windows,25,One more time,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Hand on the throttle,1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Thought I caught lightning in a bottle,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,"Oh, but it's gone again",3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,And it was written,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I got cursed like Eve got bitten,5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,"Oh, was it punishment?",6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Pad around when I get home,7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I guess a lesser woman would've lost hope,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,A greater woman wouldn't beg,9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,But I looked to the sky and said,10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Please,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I've been on my knees,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Change the prophecy,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Don't want money,14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Just someone who wants my company,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Let it once be me,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Who do I have to speak to,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,About if they can redo,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,The prophecy?,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Cards on the table,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,"Mine play out like fools in a fable, oh",21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,It was sinking in,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,"Sinking in, oh",23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Slow is the quicksand,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Poison blood from the wound of the pricked hand,25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,"Oh, still I dream of him",26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Please,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I've been on my knees,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Change the prophecy,29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Don't want money,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Just someone who wants my company,31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Let it once be me,32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Who do I have to speak to,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,About if they can redo,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,The prophecy?,35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,And I sound like an infant,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Feelin' like the very last drops of an ink pen,37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,A greater woman stays cool,38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,But I howl like a wolf at the moon,39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,And I look unstable,40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Gathered with a coven round a sorceress' table,41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,A greater woman has faith,42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,But even statues crumble if they're made to wait,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I'm so afraid I sealed my fate,44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,No sign of soulmates,45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I'm just a paperweight,46
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,In shades of greige,47
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Spending my last coin so someone will tell me,48
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,It'll be ok,49
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Ooh,50
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Ooh,51
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Ooh,52
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Ooh,53
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Please,54
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I've been on my knees,55
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Change the prophecy,56
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Don't want money,57
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Just someone who wants my company,58
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Let it once be me,59
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Who do I have to speak to,60
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,About if they can redo,61
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,The prophecy?,62
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Who do I have to speak to,63
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,To change the prophecy?,64
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Hand on the throttle,65
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,"Thought I caught lightning in a bottle, oh",66
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,But it's gone again,67
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Pad around when I get home,68
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,I guess a lesser woman would've lost hope,69
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,A greater woman wouldn't beg,70
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,But I looked to the sky and said,71
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Prophecy,26,Please,72
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,I was in my new house placing daydreams,1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Patching up the crack along the wall,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,I pass it and lose track of what I'm saying,3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Cause that's where I was when I got the call,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,When the first stone's thrown there's screamin',5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,In the streets there's a ragin' riot,6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"When it's, ""Burn the bitch"", they're shrieking",7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,When the truth comes out it's quiet,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,So they killed Cassandra first,9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Cause she feared the worst,10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,And tried to tell the town,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"So they filled my cell with snakes, I regret to say",12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Do you believe me now?,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,I was in my tower weaving nightmares,14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Twisting all my smiles into snarls,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,They say what doesn't kill you makes you aware,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,What happens if it becomes who you are?,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,So they killed Cassandra first,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Cause she feared the worst,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,And tried to tell the town,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"So they set my life in flames, I regret to say",21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Do you believe me now?,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"They knew, they knew, they knew the whole time",23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,That I was onto somethin',24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"The family, the pure greed, the Christian chorus line",25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,They all said nothin',26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"Blood's thick, but nothin' like a payroll",27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Bet they never spared a prayer for my soul,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,You can mark my words that I said it first,29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,In a mourning warning no one heard,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,I patched up the crack along the wall,31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,I pass it and lose track of what I'm saying,32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Cause that's where I was when I lost it all,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,So they killed Cassandra first,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Cause she feared the worst,35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,And tried to tell the town,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"So they filled my cell with snakes, I regret to say",37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Do you believe me now?,38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,I was onto somethin',39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,They all said nothin',40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"Blood's thick, but nothin' like a payroll",41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Bet they never spared a prayer for my soul,42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,You can mark my words that I said it first,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,In a mourning warning no one heard,44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,No one heard,45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,Not a single word was heard,46
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,When the first stone's thrown there's screamin',47
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,In the streets there's a ragin' riot,48
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,"When it's ""Burn the bitch"", they're shriekin'",49
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,When the truth comes out it's quiet,50
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Cassandra,27,It's so quiet,51
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,"Forgive me, Peter",1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,My lost fearless leader,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,In closets like cedar,3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Preserved from when we were just kids,4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Is it somethin' I did?,5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,The goddess of timing,6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Once found us beguiling,7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,She said she was trying,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,"Peter, was she lying?",9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,My ribs get the feelin' she did,10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,And I didn't want to come down,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,I thought it was just goodbye for now,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,You said you were gonna grow up,13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Words from the mouths of babes,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Promises oceans deep,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,But never to keep,21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,"Oh, never to keep",22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Are you still a mind reader?,23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,A natural scene stealer?,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,"I've heard great things, Peter",25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,But life was always easier on you,26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Than it was on me,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,And sometimes it gets me,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,When crossing your jet stream,29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,We both did the best we could do underneath the same moon,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,In different galaxies,31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,And I didn't want to hang around,32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,We said it was just goodbye for now,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,You said you were gonna grow up,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Words from the mouths of babes,40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Promises oceans deep,41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,But never to keep,42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Never to keep,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,And I won't confess that I waited,44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,But I let the lamp burn,45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,As the men masqueraded,46
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,I hoped you'd return,47
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,With your feet on the ground,48
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Tell me all that you'd learned,49
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Cause love's never lost when perspective is earned,50
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,"And you said you'd come and get me, but you were twenty-five",51
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,And the shelf life of those fantasies has expired,52
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Lost to the Lost Boys chapter of your life,53
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,"Forgive me, Peter, please know that I tried",54
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,To hold onto the days when you were mine (Hold onto the days),55
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,But the woman who sits by the window has turned out the light,56
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,You said you were gonna grow up,57
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,58
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,59
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,You said you were gonna grow up,60
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,61
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,62
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,You said you were gonna grow up,63
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,64
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,65
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,66
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Said you were gonna grow up,67
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Then you were gonna come find me,68
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Words from the mouths of babes,69
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,Promises oceans deep,70
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Peter,28,But never to keep,71
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"By all accounts, she almost drowned",1
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,When she was six in frigid water,2
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,And I can confirm she made,3
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"A curious child, ever reviled",4
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,By everyone except her own father,5
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,With a quite bewitching face,6
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"Splendidly selfish, charmingly helpless",7
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Excellent fun till you get to know her,8
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Then she runs like it's a race,9
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"Behind her back, her best mates laughed",10
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,And they nicknamed her The Bolter,11
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Started with a kiss,12
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"""Oh, we must stop meeting like this""",13
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,But it always ends up with a town car speeding,14
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Out the drive one evening,15
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Ended with the slam of a door,16
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Then he'll call her a whore,17
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Wish he wouldn't be sore,18
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,But as she was leaving,19
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,It felt like breathing,20
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,All her fuckin' lives,21
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Flashed before her eyes,22
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,It feels like the time,23
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,She fell through the ice,24
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Then came out alive,25
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"He was a cad, wanted her bad",26
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Just like any good trophy hunter,27
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,And she liked the way it tastes,28
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"Taming a bear, making him care",29
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Watching him jump then pulling him under,30
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"And at first blush, this is fate",31
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"When it's all roses, portrait poses",32
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Central Park Lake in tiny rowboats,33
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,What a charming Saturday,34
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,That's when she sees the littlest leaks,35
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Down in the floorboards,36
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,And she just knows,37
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,She must bolt,38
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Started with a kiss,39
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,"""Oh, we must stop meeting like this""",40
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,But it always ends up with a town car speeding,41
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Out the drive one evening,42
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Ended with the slam of a door,43
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Then he'll call her a whore,44
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Wish he wouldn't be sore,45
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,But as she was leaving,46
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,It felt like breathing,47
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,All her fuckin' lives,48
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,Flashed before her eyes,49
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,It feels like the time,50
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,The Bolter,29,She fell through the ice,51
